DATE	TIME	VALUE	PRECISION	REMARK	FLAGS	TYPE	QA
8D	6S	16N	1S	1S	32S	1S	1S
20060817		0.00	2	 		C	A
20060818		0.85	2	 		C	A
20060819		0.01	2	 		C	A
20060820		0.00	2	 		C	A
20060821		0.00	2	 		C	A
20060822		0.00	2	 		C	A
20060823		0.00	2	 		C	A
20060824		0.79	2	 		C	A
20060825		0.00	2	 		C	A
20060826		0.00	2	 		C	A
20060827		0.00	2	 		C	A
20060828		0.65	2	 		C	A
20060829		0.13	2	 		C	A
20060830		0.00	2	 		C	A
20060831		0.00	2	 		C	A
20060901		0.00	2	 		C	A
20060902		0.00	2	 		C	A
20060903		0.32	2	 		C	A
20060904		0.51	2	 		C	A
20060905		0.01	2	 		C	A
20060906		0.00	2	 		C	A
20060907		0.00	2	 		C	A
20060908		0.00	2	 		C	A
20060909		0.00	2	 		C	A
20060910		0.36	2	 		C	A
20060911		1.66	3	 		C	A
20060912		0.23	2	 		C	A
20060913		0.02	2	 		C	A
20060914		0.00	2	 		C	A
20060915		0.00	2	 		C	A
20060916		0.00	2	 		C	A
20060917		0.23	2	 		C	A
20060918		0.00	2	 		C	A
20060919		0.00	2	 		C	A
20060920		0.00	2	 		C	A
20060921		0.00	2	 		C	A
20060922		1.68	3	 		C	A
20060923		0.74	2	 		C	A
20060924		0.00	2	 		C	A
20060925		0.00	2	 		C	A
20060926		0.00	2	 		C	A
20060927		0.00	2	 		C	A
20060928		0.00	2	 		C	A
20060929		0.00	2	 		C	A
20060930		0.14	2	 		C	A
20061001		0.02	2	 		C	A
20061002		1.59	3	 		C	A
20061003		0.01	2	 		C	A
20061004		0.00	2	 		C	A
20061005		0.00	2	 		C	A
20061006		0.00	2	 		C	A
20061007		0.00	2	 		C	A
20061008		0.00	2	 		C	A
20061009		0.00	2	 		C	A
20061010		0.09	2	 		C	A
20061011		0.46	2	 		C	A
20061012		0.01	2	e		E	A
20061013		0.00	2	 		C	A
20061014		0.00	2	 		C	A
20061015		0.00	2	 		C	A
20061016		0.52	2	 		C	A
20061017		0.34	2	 		C	A
20061018		0.19	2	 		C	A
20061019		0.00	2	 		C	A
20061020		0.00	2	 		C	A
20061021		0.38	2	 		C	A
20061022		0.06	2	 		C	A
20061023		0.00	2	 		C	A
20061024		0.00	2	 		C	A
20061025		0.00	2	 		C	A
20061026		0.50	2	 		C	A
20061027		0.01	2	 		C	A
20061028		0.00	2	 		C	A
20061029		0.00	2	 		C	A
20061030		0.00	2	 		C	A
20061031		0.00	2	 		C	A
20061101		0.00	2	 		C	A
20061102		0.00	2	 		C	A
20061103		0.00	2	 		C	A
20061104		0.00	2	 		C	A
20061105		0.00	2	 		C	A
20061106		0.00	2	 		C	A
20061107		0.00	2	 		C	A
20061108		0.00	2	 		C	A
20061109		0.00	2	 		C	A
20061110		0.91	2	 		C	A
20061111		0.01	2	 		C	A
20061112		0.00	2	 		C	A
20061113		0.00	2	 		C	A
20061114		0.02	2	 		C	A
20061115		0.00	2	 		C	A
20061116		0.00	2	 		C	A
20061117		0.00	2	 		C	A
20061118		0.00	2	 		C	A
20061119		0.00	2	 		C	A
20061120		0.00	2	 		C	A
20061121		0.00	2	 		C	A
20061122		0.00	2	 		C	A
20061123		0.00	2	 		C	A
20061124		0.00	2	 		C	A
20061125		0.00	2	 		C	A
20061126		0.00	2	 		C	A
20061127		0.00	2	 		C	A
20061128		0.05	2	 		C	A
20061129		1.62	3	 		C	A
20061130		0.30	2	e		E	A
20061201		0.65	2	e		E	A
20061202		0.03	2	e		E	A
20061203		0.00	2	 		C	A
20061204		0.00	2	 		C	A
20061205		0.00	2	 		C	A
20061206		0.06	2	e		E	A
20061207		0.00	2	 		C	A
20061208		0.00	2	 		C	A
20061209		0.00	2	 		C	A
20061210		0.02	2	e		E	A
20061211		0.02	2	 		C	A
20061212		0.02	2	 		C	A
20061213		0.00	2	 		C	A
20061214		0.01	2	 		C	A
20061215		0.00	2	 		C	A
20061216		0.00	2	 		C	A
20061217		0.00	2	 		C	A
20061218		0.00	2	 		C	A
20061219		0.00	2	 		C	A
20061220		0.01	2	e		E	A
20061221		0.27	2	 		C	A
20061222		0.92	2	 		C	A
20061223		0.00	2	 		C	A
20061224		0.00	2	 		C	A
20061225		0.00	2	 		C	A
20061226		0.00	2	 		C	A
20061227		0.00	2	 		C	A
20061228		0.00	2	 		C	A
20061229		0.00	2	 		C	A
20061230		0.00	2	 		C	A
20061231		0.18	2	 		C	A
20070101		0.00	2	 		C	A
20070102		0.00	2	 		C	A
20070103		0.00	2	 		C	A
20070104		0.73	2	 		C	A
20070105		0.01	2	 		C	A
20070106		0.02	2	e		E	A
20070107		0.04	2	e		E	A
20070108		0.00	2	 		C	A
20070109		0.00	2	 		C	A
20070110		0.00	2	 		C	A
20070111		0.00	2	 		C	A
20070112		0.12	2	 		C	A
20070113		0.00	2	 		C	A
20070114		0.16	2	e		E	A
20070115		0.13	2	e		E	A
20070116		0.00	2	 		C	A
20070117		0.00	2	 		C	A
20070118		0.00	2	 		C	A
20070119		0.00	2	 		C	A
20070120		0.00	2	 		C	A
20070121		0.06	2	e		E	A
20070122		0.00	2	 		C	A
20070123		0.00	2	 		C	A
20070124		0.00	2	 		C	A
20070125		0.00	2	 		C	A
20070126		0.00	2	 		C	A
20070127		0.00	2	 		C	A
20070128		0.00	2	 		C	A
20070129		0.00	2	 		C	A
20070130		0.00	2	 		C	A
20070131		0.00	2	 		C	A
20070201		0.00	2	 		C	A
20070202		0.00	2	 		C	A
20070203		0.00	2	 		C	A
20070204		0.00	2	 		C	A
20070205		0.00	2	 		C	A
20070206		0.02	2	e		E	A
20070207		0.00	2	 		C	A
20070208		0.00	2	 		C	A
20070209		0.00	2	 		C	A
20070210		0.00	2	 		C	A
20070211		0.00	2	 		C	A
20070212		0.07	2	e		E	A
20070213		0.14	2	e		E	A
20070214		0.01	2	e		E	A
20070215		0.00	2	 		C	A
20070216		0.00	2	 		C	A
20070217		0.01	2	e		E	A
20070218		0.00	2	 		C	A
20070219		0.00	2	 		C	A
20070220		0.00	2	 		C	A
20070221		0.00	2	 		C	A
20070222		0.00	2	 		C	A
20070223		0.00	2	 		C	A
20070224		0.02	2	e		E	A
20070225		0.85	2	e		E	A
20070226		0.00	2	 		C	A
20070227		0.00	2	 		C	A
20070228		0.00	2	 		C	A
20070301		0.62	2	 		C	A
20070302		0.00	2	 		C	A
20070303		0.00	2	 		C	A
20070304		0.00	2	 		C	A
20070305		0.00	2	 		C	A
20070306		0.00	2	 		C	A
20070307		0.00	2	 		C	A
20070308		0.00	2	 		C	A
20070309		0.10	2	e		E	A
20070310		0.00	2	 		C	A
20070311		0.00	2	 		C	A
20070312		0.01	2	 		C	A
20070313		0.00	2	 		C	A
20070314		0.15	2	 		C	A
20070315		0.00	2	 		C	A
20070316		0.00	2	 		C	A
20070317		0.00	2	 		C	A
20070318		0.00	2	 		C	A
20070319		0.08	2	 		C	A
20070320		0.00	2	 		C	A
20070321		0.83	2	 		C	A
20070322		0.13	2	 		C	A
20070323		0.04	2	 		C	A
20070324		0.00	2	 		C	A
20070325		0.00	2	 		C	A
20070326		0.00	2	 		C	A
20070327		0.00	2	 		C	A
20070328		0.20	2	 		C	A
20070329		0.00	2	 		C	A
20070330		0.00	2	 		C	A
20070331		0.58	2	 		C	A
20070401		0.10	2	 		C	A
20070402		0.00	2	 		C	A
20070403		0.16	2	 		C	A
20070404		0.00	2	 		C	A
20070405		0.00	2	 		C	A
20070406		0.00	2	 		C	A
20070407		0.00	2	 		C	A
20070408		0.00	2	 		C	A
20070409		0.00	2	 		C	A
20070410		0.00	2	 		C	A
20070411		0.99	2	 		C	A
20070412		0.11	2	 		C	A
20070413		0.00	2	 		C	A
20070414		0.00	2	 		C	A
20070415		0.00	2	 		C	A
20070416		0.00	2	 		C	A
20070417		0.00	2	 		C	A
20070418		0.00	2	 		C	A
20070419		0.00	2	 		C	A
20070420		0.00	2	 		C	A
20070421		0.00	2	 		C	A
20070422		0.00	2	 		C	A
20070423		0.00	2	 		C	A
20070424		0.40	2	 		C	A
20070425		1.20	3	 		C	A
20070426		0.35	2	 		C	A
20070427		0.01	2	 		C	A
20070428		0.00	2	 		C	A
20070429		0.17	2	 		C	A
20070430		0.00	2	 		C	A
20070501		0.00	2	 		C	A
20070502		0.00	2	 		C	A
20070503		0.00	2	 		C	A
20070504		0.00	2	 		C	A
20070505		0.00	2	 		C	A
20070506		0.00	2	 		C	A
20070507		0.00	2	 		C	A
20070508		0.00	2	 		C	A
20070509		0.07	2	 		C	A
20070510		0.00	2	 		C	A
20070511		0.00	2	 		C	A
20070512		0.00	2	 		C	A
20070513		0.00	2	 		C	A
20070514		0.00	2	 		C	A
20070515		0.39	2	 		C	A
20070516		0.11	2	 		C	A
20070517		0.00	2	 		C	A
20070518		0.00	2	 		C	A
20070519		0.00	2	 		C	A
20070520		0.19	2	 		C	A
20070521		0.00	2	 		C	A
20070522		0.00	2	 		C	A
20070523		0.00	2	 		C	A
20070524		0.02	2	 		C	A
20070525		0.00	2	 		C	A
20070526		0.80	2	 		C	A
20070527		0.04	2	 		C	A
20070528		0.00	2	 		C	A
20070529		0.00	2	 		C	A
20070530		0.00	2	 		C	A
20070531		0.00	2	 		C	A
20070601		0.30	2	 		C	A
20070602		0.01	2	 		C	A
20070603		0.01	2	 		C	A
20070604		0.26	2	 		C	A
20070605		0.44	2	 		C	A
20070606		0.00	2	 		C	A
20070607		0.00	2	 		C	A
20070608		0.00	2	 		C	A
20070609		0.00	2	 		C	A
20070610		0.00	2	 		C	A
20070611		0.00	2	 		C	A
20070612		0.00	2	 		C	A
20070613		0.00	2	 		C	A
20070614		0.00	2	 		C	A
20070615		0.00	2	 		C	A
20070616		0.00	2	 		C	A
20070617		0.00	2	 		C	A
20070618		0.36	2	 		C	A
20070619		0.51	2	 		C	A
20070620		0.00	2	 		C	A
20070621		0.02	2	 		C	A
20070622		0.00	2	 		C	A
20070623		0.23	2	 		C	A
20070624		0.00	2	 		C	A
20070625		0.00	2	 		C	A
20070626		0.08	2	 		C	A
20070627		0.06	2	 		C	A
20070628		0.00	2	 		C	A
20070629		0.00	2	 		C	A
20070630		0.00	2	 		C	A
20070701		0.00	2	 		C	A
20070702		0.00	2	 		C	A
20070703		0.53	2	 		C	A
20070704		0.13	2	 		C	A
20070705		0.00	2	 		C	A
20070706		0.00	2	 		C	A
20070707		0.00	2	 		C	A
20070708		0.00	2	 		C	A
20070709		0.53	2	 		C	A
20070710		0.43	2	 		C	A
20070711		0.00	2	 		C	A
20070712		0.00	2	 		C	A
20070713		0.00	2	 		C	A
20070714		0.00	2	 		C	A
20070715		0.00	2	 		C	A
20070716		0.04	2	 		C	A
20070717		0.15	2	 		C	A
20070718		1.24	3	 		C	A
20070719		0.05	2	 		C	A
20070720		0.00	2	 		C	A
20070721		0.00	2	 		C	A
20070722		0.00	2	 		C	A
20070723		0.00	2	 		C	A
20070724		0.00	2	 		C	A
20070725		0.00	2	 		C	A
20070726		0.02	2	 		C	A
20070727		0.13	2	 		C	A
20070728		0.00	2	 		C	A
20070729		0.00	2	 		C	A
20070730		0.00	2	 		C	A
20070731		0.00	2	 		C	A
20070801		0.00	2	 		C	A
20070802		0.00	2	 		C	A
20070803		0.00	2	 		C	A
20070804		0.01	2	 		C	A
20070805		1.17	3	 		C	A
20070806		0.47	2	 		C	A
20070807		0.71	2	 		C	A
20070808		0.06	2	 		C	A
20070809		0.04	2	 		C	A
20070810		0.00	2	 		C	A
20070811		0.00	2	 		C	A
20070812		0.20	2	 		C	A
20070813		0.00	2	 		C	A
20070814		0.36	2	 		C	A
20070815		0.03	2	 		C	A
20070816		0.00	2	 		C	A
20070817		0.00	2	 		C	A
20070818		0.13	2	 		C	A
20070819		1.30	3	 		C	A
20070820		0.88	2	 		C	A
20070821		0.00	2	 		C	A
20070822		0.44	2	 		C	A
20070823		2.53	3	 		C	A
20070824		0.38	2	 		C	A
20070825		0.20	2	 		C	A
20070826		0.00	2	 		C	A
20070827		0.00	2	 		C	A
20070828		0.00	2	 		C	A
20070829		0.00	2	 		C	A
20070830		0.00	2	 		C	A
20070831		0.00	2	 		C	A
20070901		0.00	2	 		C	A
20070902		0.00	2	 		C	A
20070903		0.00	2	 		C	A
20070904		0.00	2	 		C	A
20070905		0.08	2	 		C	A
20070906		0.18	2	 		C	A
20070907		0.11	2	 		C	A
20070908		0.00	2	 		C	A
20070909		0.00	2	 		C	A
20070910		0.30	2	 		C	A
20070911		0.01	2	 		C	A
20070912		0.00	2	 		C	A
20070913		0.00	2	 		C	A
20070914		0.00	2	 		C	A
20070915		0.00	2	 		C	A
20070916		0.00	2	 		C	A
20070917		0.00	2	 		C	A
20070918		0.00	2	 		C	A
20070919		0.00	2	 		C	A
20070920		0.00	2	 		C	A
20070921		0.00	2	 		C	A
20070922		0.00	2	 		C	A
20070923		0.00	2	 		C	A
20070924		0.00	2	 		C	A
20070925		0.23	2	 		C	A
20070926		0.14	2	 		C	A
20070927		0.01	2	 		C	A
20070928		0.00	2	 		C	A
20070929		0.00	2	 		C	A
20070930		0.17	2	 		C	A
20071001		0.21	2	 		C	A
20071002		0.07	2	 		C	A
20071003		0.00	2	 		C	A
20071004		0.00	2	 		C	A
20071005		0.00	2	 		C	A
20071006		0.00	2	 		C	A
20071007		0.00	2	 		C	A
20071008		0.00	2	 		C	A
20071009		0.00	2	 		C	A
20071010		0.00	2	 		C	A
20071011		0.00	2	 		C	A
20071012		0.00	2	 		C	A
20071013		0.00	2	 		C	A
20071014		0.14	2	 		C	A
20071015		0.10	2	 		C	A
20071016		0.28	2	 		C	A
20071017		0.01	2	 		C	A
20071018		0.28	2	 		C	A
20071019		0.03	2	 		C	A
20071020		0.00	2	 		C	A
20071021		0.00	2	 		C	A
20071022		0.08	2	 		C	A
20071023		0.00	2	 		C	A
20071024		0.00	2	 		C	A
20071025		0.00	2	 		C	A
20071026		0.27	2	 		C	A
20071027		0.01	2	 		C	A
20071028		0.00	2	 		C	A
20071029		0.00	2	 		C	A
20071030		0.00	2	 		C	A
20071031		0.00	2	 		C	A
20071101		0.00	2	 		C	A
20071102		0.00	2	 		C	A
20071103		0.00	2	 		C	A
20071104		0.00	2	 		C	A
20071105		0.00	2	 		C	A
20071106		0.00	2	 		C	A
20071107		0.00	2	 		C	A
20071108		0.00	2	 		C	A
20071109		0.00	2	 		C	A
20071110		0.00	2	 		C	A
20071111		0.04	2	 		C	A
20071112		0.00	2	 		C	A
20071113				 		 	A
20071114				 		 	A
20071115				 		 	A
20071116				 		 	A
20071117				 		 	A
20071118				 		 	A
20071119				 		 	A
20071120				 		 	A
20071121				 		 	A
20071122				 		 	A
20071123				 		 	A
20071124				 		 	A
20071125				 		 	A
20071126				 		 	A
20071127				 		 	A
20071128				 		 	A
20071129				 		 	A
20071130				 		 	A
20071201				 		 	A
20071202				 		 	A
20071203				 		 	A
20071204				 		 	A
20071205				 		 	A
20071206				 		 	A
20071207				 		 	A
20071208				 		 	A
20071209				 		 	A
20071210				 		 	A
20071211				 		 	A
20071212				 		 	A
20071213				 		 	A
20071214				 		 	A
20071215				 		 	A
20071216				 		 	A
20071217				 		 	A
20071218				 		 	A
20071219				 		 	A
20071220				 		 	A
20071221				 		 	A
20071222				 		 	A
20071223				 		 	A
20071224				 		 	A
20071225				 		 	A
20071226				 		 	A
20071227				 		 	A
20071228				 		 	A
20071229				 		 	A
20071230				 		 	A
20071231				 		 	A
20080101				 		 	A
20080102				 		 	A
20080103				 		 	A
20080104				 		 	A
20080105				 		 	A
20080106				 		 	A
20080107				 		 	A
20080108				 		 	A
20080109				 		 	A
20080110				 		 	A
20080111				 		 	A
20080112				 		 	A
20080113				 		 	A
20080114				 		 	A
20080115				 		 	A
20080116				 		 	A
20080117		0.01	2	 		C	A
20080118		0.00	2	 		C	A
20080119		0.00	2	 		C	A
20080120		0.00	2	 		C	A
20080121		0.00	2	 		C	A
20080122		0.03	2	 		C	A
20080123		0.00	2	 		C	A
20080124		0.00	2	 		C	A
20080125		0.00	2	 		C	A
20080126		0.01	2	 		C	A
20080127		0.01	2	 		C	A
20080128		0.00	2	 		C	A
20080129		0.01	2	 		C	A
20080130		0.02	2	 		C	A
20080131		0.02	2	 		C	A
20080201		0.34	2	 		C	A
20080202		0.01	2	 		C	A
20080203		0.06	2	 		C	A
20080204		0.37	2	 		C	A
20080205		0.08	2	 		C	A
20080206		0.57	2	 		C	A
20080207		0.12	2	 		C	A
20080208		0.03	2	 		C	A
20080209		0.00	2	 		C	A
20080210		0.00	2	 		C	A
20080211		0.00	2	 		C	A
20080212		0.01	2	 		C	A
20080213		0.00	2	 		C	A
20080214		0.01	2	 		C	A
20080215		0.00	2	 		C	A
20080216		0.00	2	 		C	A
20080217		0.78	2	 		C	A
20080218		0.00	2	 		C	A
20080219		0.00	2	 		C	A
20080220		0.00	2	 		C	A
20080221		0.00	2	 		C	A
20080222		0.00	2	 		C	A
20080223		0.00	2	 		C	A
20080224		0.00	2	 		C	A
20080225		0.13	2	 		C	A
20080226		0.18	2	 		C	A
20080227		0.00	2	 		C	A
20080228		0.00	2	 		C	A
20080229		0.11	2	 		C	A
20080301		0.00	2	 		C	A
20080302		0.05	2	 		C	A
20080303		0.27	2	 		C	A
20080304		0.00	2	 		C	A
20080305		0.00	2	 		C	A
20080306		0.00	2	 		C	A
20080307		0.00	2	 		C	A
20080308		0.00	2	 		C	A
20080309		0.00	2	 		C	A
20080310		0.00	2	 		C	A
20080311		0.00	2	 		C	A
20080312		0.00	2	 		C	A
20080313		0.00	2	 		C	A
20080314		0.00	2	 		C	A
20080315		0.00	2	 		C	A
20080316		0.00	2	 		C	A
20080317		0.00	2	 		C	A
20080318		0.01	2	 		C	A
20080319		0.00	2	 		C	A
20080320		0.00	2	 		C	A
20080321		0.38	2	 		C	A
20080322		0.03	2	 		C	A
20080323		0.00	2	 		C	A
20080324		0.00	2	 		C	A
20080325		0.00	2	 		C	A
20080326		0.00	2	 		C	A
20080327		0.25	2	 		C	A
20080328		0.00	2	 		C	A
20080329		0.00	2	 		C	A
20080330		0.00	2	 		C	A
20080331		0.47	2	 		C	A
20080401		0.00	2	 		C	A
20080402		0.00	2	 		C	A
20080403		0.09	2	 		C	A
20080404		0.00	2	 		C	A
20080405		0.00	2	 		C	A
20080406		0.00	2	 		C	A
20080407		0.00	2	 		C	A
20080408		0.35	2	 		C	A
20080409		0.00	2	 		C	A
20080410		0.81	2	 		C	A
20080411		0.01	2	 		C	A
20080412		0.10	2	 		C	A
20080413		0.01	2	 		C	A
20080414		0.00	2	 		C	A
20080415		0.00	2	 		C	A
20080416		0.00	2	 		C	A
20080417		0.00	2	 		C	A
20080418		0.00	2	 		C	A
20080419		0.03	2	 		C	A
20080420		0.00	2	 		C	A
20080421		0.00	2	 		C	A
20080422		0.00	2	 		C	A
20080423		0.00	2	 		C	A
20080424		0.03	2	 		C	A
20080425		0.31	2	 		C	A
20080426		0.00	2	 		C	A
20080427		0.00	2	 		C	A
20080428		0.44	2	 		C	A
20080429		0.00	2	 		C	A
20080430		0.00	2	 		C	A
20080501		0.00	2	 		C	A
20080502		0.76	2	 		C	A
20080503		0.00	2	 		C	A
20080504		0.00	2	 		C	A
20080505		0.00	2	 		C	A
20080506		0.00	2	 		C	A
20080507		0.59	2	 		C	A
20080508		0.00	2	 		C	A
20080509		0.00	2	 		C	A
20080510		0.00	2	 		C	A
20080511		0.89	2	 		C	A
20080512		0.00	2	 		C	A
20080513		0.09	2	 		C	A
20080514		0.01	2	 		C	A
20080515		0.00	2	 		C	A
20080516		0.00	2	 		C	A
20080517		0.10	2	 		C	A
20080518		0.00	2	 		C	A
20080519		0.00	2	 		C	A
20080520		0.00	2	 		C	A
20080521		0.00	2	 		C	A
20080522		0.00	2	 		C	A
20080523		0.00	2	 		C	A
20080524		0.00	2	 		C	A
20080525		0.00	2	 		C	A
20080526		0.43	2	 		C	A
20080527		0.00	2	 		C	A
20080528		0.00	2	 		C	A
20080529		0.03	2	 		C	A
20080530		0.31	2	 		C	A
20080531		0.00	2	 		C	A
20080601		0.00	2	 		C	A
20080602		0.00	2	 		C	A
20080603		0.72	2	 		C	A
20080604		0.00	2	 		C	A
20080605		0.36	2	 		C	A
20080606		0.00	2	 		C	A
20080607		0.08	2	 		C	A
20080608		0.98	2	 		C	A
20080609		0.19	2	 		C	A
20080610		0.00	2	 		C	A
20080611		0.00	2	 		C	A
20080612		0.00	2	 		C	A
20080613		0.34	2	 		C	A
20080614		0.00	2	 		C	A
20080615		0.15	2	 		C	A
20080616		0.00	2	 		C	A
20080617		0.00	2	 		C	A
20080618		0.00	2	 		C	A
20080619		0.00	2	 		C	A
20080620		0.06	2	 		C	A
20080621		0.02	2	 		C	A
20080622		0.08	2	 		C	A
20080623		0.00	2	 		C	A
20080624		0.00	2	 		C	A
20080625		0.06	2	 		C	A
20080626		0.00	2	 		C	A
20080627		0.00	2	 		C	A
20080628		0.01	2	 		C	A
20080629		0.45	2	 		C	A
20080630		0.00	2	 		C	A
20080701		0.00	2	 		C	A
20080702		0.04	2	 		C	A
20080703		0.00	2	 		C	A
20080704		0.00	2	 		C	A
20080705		0.00	2	 		C	A
20080706		0.00	2	 		C	A
20080707		0.02	2	 		C	A
20080708		0.02	2	 		C	A
20080709		0.00	2	 		C	A
20080710		0.31	2	 		C	A
20080711		0.55	2	 		C	A
20080712		0.59	2	 		C	A
20080713		0.00	2	 		C	A
20080714		0.00	2	 		C	A
20080715		0.00	2	 		C	A
20080716		0.00	2	 		C	A
20080717		0.00	2	 		C	A
20080718		0.25	2	 		C	A
20080719		1.56	3	 		C	A
20080720		0.29	2	 		C	A
20080721		0.07	2	 		C	A
20080722		0.01	2	 		C	A
20080723		0.00	2	 		C	A
20080724		0.00	2	 		C	A
20080725		0.00	2	 		C	A
20080726		0.00	2	 		C	A
20080727		0.00	2	 		C	A
20080728		0.00	2	 		C	A
20080729		0.09	2	 		C	A
20080730		0.00	2	 		C	A
20080731		1.08	3	 		C	A
20080801		1.58	3	 		C	A
20080802		0.00	2	 		C	A
20080803		0.00	2	 		C	A
20080804		1.66	3	 		C	A
20080805		0.00	2	 		C	A
20080806		0.00	2	 		C	A
20080807		0.00	2	 		C	A
20080808		0.00	2	 		C	A
20080809		0.01	2	 		C	A
20080810		0.00	2	 		C	A
20080811		0.00	2	 		C	A
20080812		0.00	2	 		C	A
20080813		0.00	2	 		C	A
20080814		0.00	2	 		C	A
20080815		0.00	2	 		C	A
20080816		0.00	2	 		C	A
20080817		0.00	2	 		C	A
20080818		0.00	2	 		C	A
20080819		0.00	2	 		C	A
20080820		0.00	2	 		C	A
20080821		0.00	2	 		C	A
20080822		0.06	2	 		C	A
20080823		0.00	2	 		C	A
20080824		0.00	2	 		C	A
20080825		0.00	2	 		C	A
20080826		0.00	2	 		C	A
20080827		0.00	2	 		C	A
20080828		0.05	2	 		C	A
20080829		0.00	2	 		C	A
20080830		0.00	2	 		C	A
20080831		0.00	2	 		C	A
20080901		0.00	2	 		C	A
20080902		0.00	2	 		C	A
20080903		0.01	2	 		C	A
20080904		2.98	3	 		C	A
20080905		0.00	2	 		C	A
20080906		0.01	2	 		C	A
20080907		0.00	2	 		C	A
20080908		1.39	3	 		C	A
20080909		0.00	2	 		C	A
20080910		0.00	2	 		C	A
20080911		0.00	2	 		C	A
20080912		0.52	2	 		C	A
20080913		6.73	3	 		C	A
20080914		1.48	3	 		C	A
20080915		0.00	2	 		C	A
20080916		0.00	2	 		C	A
20080917		0.00	2	 		C	A
20080918		0.00	2	 		C	A
20080919		0.00	2	 		C	A
20080920		0.00	2	 		C	A
20080921		0.00	2	 		C	A
20080922		0.00	2	 		C	A
20080923		0.00	2	 		C	A
20080924		0.08	2	 		C	A
20080925		0.00	2	 		C	A
20080926		0.00	2	 		C	A
20080927		0.00	2	 		C	A
20080928		0.00	2	 		C	A
20080929		0.69	2	 		C	A
20080930		0.00	2	 		C	A
20081001		0.00	2	 		C	A
20081002		0.00	2	 		C	A
20081003		0.01	2	 		C	A
20081004		0.00	2	 		C	A
20081005		0.05	2	 		C	A
20081006		0.00	2	 		C	A
20081007		0.89	2	 		C	A
20081008		0.17	2	 		C	A
20081009		0.00	2	 		C	A
20081010		0.00	2	 		C	A
20081011		0.00	2	 		C	A
20081012		0.00	2	 		C	A
20081013		0.00	2	 		C	A
20081014		0.00	2	 		C	A
20081015		0.30	2	 		C	A
20081016		0.00	2	 		C	A
20081017		0.00	2	 		C	A
20081018		0.03	2	 		C	A
20081019		0.00	2	 		C	A
20081020		0.27	2	 		C	A
20081021		0.00	2	 		C	A
20081022		0.00	2	 		C	A
20081023		0.17	2	 		C	A
20081024		0.29	2	 		C	A
20081025		0.00	2	 		C	A
20081026		0.00	2	 		C	A
20081027		0.00	2	 		C	A
20081028		0.00	2	 		C	A
20081029		0.00	2	 		C	A
20081030		0.00	2	 		C	A
20081031		0.00	2	 		C	A
20081101		0.00	2	 		C	A
20081102		0.10	2	 		C	A
20081103		0.00	2	 		C	A
20081104		0.00	2	 		C	A
20081105		0.00	2	 		C	A
20081106		0.20	2	 		C	A
20081107		0.03	2	 		C	A
20081108		0.00	2	 		C	A
20081109		0.00	2	 		C	A
20081110		0.00	2	 		C	A
20081111		0.24	2	 		C	A
20081112		0.07	2	 		C	A
20081113		0.06	2	 		C	A
20081114		0.06	2	 		C	A
20081115		0.00	2	 		C	A
20081116		0.00	2	 		C	A
20081117		0.00	2	 		C	A
20081118		0.00	2	 		C	A
20081119		0.00	2	 		C	A
20081120		0.00	2	 		C	A
20081121		0.00	2	 		C	A
20081122		0.00	2	 		C	A
20081123		0.00	2	 		C	A
20081124		0.10	2	 		C	A
20081125		0.00	2	 		C	A
20081126		0.00	2	 		C	A
20081127		0.00	2	 		C	A
20081128		0.00	2	 		C	A
20081129		0.00	2	 		C	A
20081130		0.47	2	 		C	A
20081201		0.17	2	 		C	A
20081202		0.02	2	 		C	A
20081203		0.10	2	 		C	A
20081204		0.00	2	 		C	A
20081205		0.00	2	 		C	A
20081206		0.08	2	 		C	A
20081207		0.00	2	 		C	A
20081208		0.00	2	 		C	A
20081209		1.12	3	 		C	A
20081210		0.02	2	 		C	A
20081211		0.01	2	 		C	A
20081212		0.00	2	 		C	A
20081213		0.12	2	 		C	A
20081214		0.10	2	 		C	A
20081215		0.02	2	 		C	A
20081216		0.10	2	 		C	A
20081217		0.04	2	 		C	A
20081218		0.00	2	 		C	A
20081219		0.44	2	 		C	A
20081220		0.24	2	 		C	A
20081221		0.00	2	 		C	A
20081222		0.00	2	 		C	A
20081223		0.12	2	 		C	A
20081224		0.57	2	 		C	A
20081225		0.00	2	 		C	A
20081226		0.03	2	 		C	A
20081227		1.52	3	 		C	A
20081228		0.00	2	 		C	A
20081229		0.00	2	 		C	A
20081230		0.00	2	 		C	A
20081231		0.00	2	 		C	A
20090101		0.00	2	 		C	A
20090102		0.00	2	 		C	A
20090103		0.00	2	 		C	A
20090104		0.06	2	 		C	A
20090105		0.00	2	 		C	A
20090106		0.02	2	 		C	A
20090107		0.01	2	 		C	A
20090108		0.00	2	 		C	A
20090109		0.17	2	 		C	A
20090110		0.34	2	 		C	A
20090111		0.03	2	 		C	A
20090112		0.06	2	 		C	A
20090113		0.01	2	 		C	A
20090114		0.00	2	 		C	A
20090115		0.00	2	 		C	A
20090116		0.00	2	 		C	A
20090117		0.00	2	 		C	A
20090118		0.00	2	 		C	A
20090119		0.00	2	 		C	A
20090120		0.00	2	 		C	A
20090121		0.00	2	 		C	A
20090122		0.00	2	 		C	A
20090123		0.00	2	 		C	A
20090124		0.00	2	 		C	A
20090125		0.00	2	 		C	A
20090126		0.00	2	 		C	A
20090127		0.00	2	 		C	A
