#### USGS	414020088014601	RAIN GAGE AT DES PLAINES RIVER NEAR LEMONT, IL
Agency	Gage_ID	Date	Precip_inches	Data_flag
USGS	414020088014601	2012-04-26	0.00	P
USGS	414020088014601	2012-04-27	0.00	P
USGS	414020088014601	2012-04-28	0.19	P
USGS	414020088014601	2012-04-29	0.06	P
USGS	414020088014601	2012-04-30	0.21	P
USGS	414020088014601	2012-05-01	0.17	P
USGS	414020088014601	2012-05-02	0.00	P
USGS	414020088014601	2012-05-03	0.57	P
USGS	414020088014601	2012-05-04	0.51	P
USGS	414020088014601	2012-05-05	0.00	P
USGS	414020088014601	2012-05-06	1.87	P
USGS	414020088014601	2012-05-07	0.58	P
USGS	414020088014601	2012-05-08	0.00	P
USGS	414020088014601	2012-05-09	0.16	P
USGS	414020088014601	2012-05-10	0.00	P
USGS	414020088014601	2012-05-11	0.00	P
USGS	414020088014601	2012-05-12	0.28	P
USGS	414020088014601	2012-05-13	0.00	P
USGS	414020088014601	2012-05-14	0.00	P
USGS	414020088014601	2012-05-15	0.04	P
USGS	414020088014601	2012-05-16	0.00	P
USGS	414020088014601	2012-05-17	0.00	P
USGS	414020088014601	2012-05-18	0.01	P
USGS	414020088014601	2012-05-19	0.00	P
USGS	414020088014601	2012-05-20	0.31	P
USGS	414020088014601	2012-05-21	0.00	P
USGS	414020088014601	2012-05-22	0.00	P
USGS	414020088014601	2012-05-23	0.00	P
USGS	414020088014601	2012-05-24	0.00	P
USGS	414020088014601	2012-05-25	0.00	P
USGS	414020088014601	2012-05-26	0.00	P
USGS	414020088014601	2012-05-27	0.00	P
USGS	414020088014601	2012-05-28	0.02	P
USGS	414020088014601	2012-05-29	0.00	P
USGS	414020088014601	2012-05-30	0.00	P
USGS	414020088014601	2012-05-31	0.45	P
USGS	414020088014601	2012-06-01	0.01	P
USGS	414020088014601	2012-06-02	0.00	P
USGS	414020088014601	2012-06-03	0.00	P
USGS	414020088014601	2012-06-04	0.00	P
USGS	414020088014601	2012-06-05	0.00	P
USGS	414020088014601	2012-06-06	0.00	P
USGS	414020088014601	2012-06-07	0.00	P
USGS	414020088014601	2012-06-08	0.00	P
USGS	414020088014601	2012-06-09	0.00	P
USGS	414020088014601	2012-06-10	0.00	P
USGS	414020088014601	2012-06-11	0.00	P
USGS	414020088014601	2012-06-12	0.00	P
USGS	414020088014601	2012-06-13	0.00	P
USGS	414020088014601	2012-06-14	0.00	P
USGS	414020088014601	2012-06-15	0.00	P
USGS	414020088014601	2012-06-16	0.54	P
USGS	414020088014601	2012-06-17	0.08	P
USGS	414020088014601	2012-06-18	0.00	P
USGS	414020088014601	2012-06-19	0.00	P
USGS	414020088014601	2012-06-20	0.00	P
