#### USGS	414411087575000	MARIENBROOK WWTF AT DARIEN, IL
Agency	Gage_ID	Date	Precip_inches	Data_flag
USGS	414411087575000	2003-05-07	0.00	A
USGS	414411087575000	2003-05-08	0.28	A
USGS	414411087575000	2003-05-09	0.73	A
USGS	414411087575000	2003-05-10	0.72	A
USGS	414411087575000	2003-05-11	0.00	A
USGS	414411087575000	2003-05-12	0.00	A
USGS	414411087575000	2003-05-13	0.00	A
USGS	414411087575000	2003-05-14	0.19	A
USGS	414411087575000	2003-05-15	0.00	A
USGS	414411087575000	2003-05-16	0.00	A
USGS	414411087575000	2003-05-17	0.00	A
USGS	414411087575000	2003-05-18	0.00	A
USGS	414411087575000	2003-05-19	0.28	A
USGS	414411087575000	2003-05-20	0.15	A
USGS	414411087575000	2003-05-21	0.00	A
USGS	414411087575000	2003-05-22	0.00	A
USGS	414411087575000	2003-05-23	0.02	A
USGS	414411087575000	2003-05-24	0.00	A
USGS	414411087575000	2003-05-25	0.00	A
USGS	414411087575000	2003-05-26	0.00	A
USGS	414411087575000	2003-05-27	0.00	A
USGS	414411087575000	2003-05-28	0.36	A
USGS	414411087575000	2003-05-29	0.00	A
USGS	414411087575000	2003-05-30	0.48	A
USGS	414411087575000	2003-05-31	0.01	A
USGS	414411087575000	2003-06-01	0.00	A
USGS	414411087575000	2003-06-02	0.13	A
USGS	414411087575000	2003-06-03	0.14	A
USGS	414411087575000	2003-06-04	0.00	A
USGS	414411087575000	2003-06-05	0.00	A
USGS	414411087575000	2003-06-06	0.06	A
USGS	414411087575000	2003-06-07	0.00	A
USGS	414411087575000	2003-06-08	0.35	A
USGS	414411087575000	2003-06-09	0.01	A
USGS	414411087575000	2003-06-10	0.05	A
USGS	414411087575000	2003-06-11	0.00	A
USGS	414411087575000	2003-06-12	0.00	A
USGS	414411087575000	2003-06-13	0.00	A
USGS	414411087575000	2003-06-14	0.00	A
USGS	414411087575000	2003-06-15	0.00	A
USGS	414411087575000	2003-06-16	0.00	A
USGS	414411087575000	2003-06-17	0.00	A
USGS	414411087575000	2003-06-18	0.49	A
USGS	414411087575000	2003-06-19	0.00	A
USGS	414411087575000	2003-06-20	0.00	A
USGS	414411087575000	2003-06-21	0.00	A
USGS	414411087575000	2003-06-22	0.00	A
USGS	414411087575000	2003-06-23	0.00	A
USGS	414411087575000	2003-06-24	0.00	A
USGS	414411087575000	2003-06-25	0.00	A
USGS	414411087575000	2003-06-26	0.01	A
USGS	414411087575000	2003-06-27	0.00	A
USGS	414411087575000	2003-06-28	0.06	A
USGS	414411087575000	2003-06-29	0.00	A
USGS	414411087575000	2003-06-30	0.00	A
USGS	414411087575000	2003-07-01	0.00	A
USGS	414411087575000	2003-07-02	0.00	A
USGS	414411087575000	2003-07-03	0.03	A
USGS	414411087575000	2003-07-04	0.00	A
USGS	414411087575000	2003-07-05	0.83	A
USGS	414411087575000	2003-07-06	0.23	A
USGS	414411087575000	2003-07-07	0.25	A
USGS	414411087575000	2003-07-08	0.34	A:e
USGS	414411087575000	2003-07-09	0.18	A:e
USGS	414411087575000	2003-07-10	0.10	A:e
USGS	414411087575000	2003-07-11	0.02	A:e
USGS	414411087575000	2003-07-12	0.00	A
USGS	414411087575000	2003-07-13	0.00	A
USGS	414411087575000	2003-07-14	0.00	A
USGS	414411087575000	2003-07-15	1.27	A:e
USGS	414411087575000	2003-07-16	0.00	A
USGS	414411087575000	2003-07-17	0.75	A:e
USGS	414411087575000	2003-07-18	0.00	A
USGS	414411087575000	2003-07-19	0.00	A
USGS	414411087575000	2003-07-20	0.54	A
USGS	414411087575000	2003-07-21	0.33	A
USGS	414411087575000	2003-07-22	0.00	A
USGS	414411087575000	2003-07-23	0.00	A
USGS	414411087575000	2003-07-24	0.00	A
USGS	414411087575000	2003-07-25	0.00	A
USGS	414411087575000	2003-07-26	0.00	A
USGS	414411087575000	2003-07-27	0.08	A
USGS	414411087575000	2003-07-28	0.13	A
USGS	414411087575000	2003-07-29	0.00	A
USGS	414411087575000	2003-07-30	0.00	A
USGS	414411087575000	2003-07-31	0.01	A
USGS	414411087575000	2003-08-01	1.01	A
USGS	414411087575000	2003-08-02	0.00	A
USGS	414411087575000	2003-08-03	0.74	A
USGS	414411087575000	2003-08-04	0.00	A
USGS	414411087575000	2003-08-05	0.00	A
USGS	414411087575000	2003-08-06	0.57	A
USGS	414411087575000	2003-08-07	0.00	A
USGS	414411087575000	2003-08-08	0.03	A
USGS	414411087575000	2003-08-09	0.00	A
USGS	414411087575000	2003-08-10	0.00	A
USGS	414411087575000	2003-08-11	0.03	A
USGS	414411087575000	2003-08-12	0.00	A
USGS	414411087575000	2003-08-13	0.00	A
USGS	414411087575000	2003-08-14	0.01	A
USGS	414411087575000	2003-08-15	0.00	A
USGS	414411087575000	2003-08-16	0.00	A
USGS	414411087575000	2003-08-17	0.06	A
USGS	414411087575000	2003-08-18	0.00	A
USGS	414411087575000	2003-08-19	0.00	A
USGS	414411087575000	2003-08-20	0.00	A
USGS	414411087575000	2003-08-21	0.00	A
USGS	414411087575000	2003-08-22	0.00	A
USGS	414411087575000	2003-08-23	0.00	A
USGS	414411087575000	2003-08-24	0.00	A
USGS	414411087575000	2003-08-25	0.00	A
USGS	414411087575000	2003-08-26	0.07	A
USGS	414411087575000	2003-08-27	0.00	A
USGS	414411087575000	2003-08-28	0.00	A
USGS	414411087575000	2003-08-29	0.24	A
USGS	414411087575000	2003-08-30	0.00	A
USGS	414411087575000	2003-08-31	0.35	A
USGS	414411087575000	2003-09-01	0.55	A
USGS	414411087575000	2003-09-02	0.00	A
USGS	414411087575000	2003-09-03	0.00	A
USGS	414411087575000	2003-09-04	0.00	A
USGS	414411087575000	2003-09-05	0.00	A
USGS	414411087575000	2003-09-06	0.00	A
USGS	414411087575000	2003-09-07	0.00	A
USGS	414411087575000	2003-09-08	0.00	A
USGS	414411087575000	2003-09-09	0.00	A
USGS	414411087575000	2003-09-10	0.00	A
